Cust_ID,RM,ACCT_BAL,ACCT_BAL_FY_START
5986,35,720353,767221
5987,27,978722,2205825
5988,31,218519,3024995
5989,27,263186,3536527
5990,43,4005647,2753508
5991,21,2730067,331687
5992,45,73201,1843213
5993,13,4119272,4934252
5994,30,16558,3966258
5995,9,655319,5258341
5996,24,651873,2375915
5997,18,620332,5143500
5998,50,3364718,2831621
5999,39,6491,3016051
6000,5,3793637,2264231
6001,24,1946335,3331638
6002,19,125337,5109530
6003,29,634777,3089018
6004,15,1872243,273743
6005,4,3030298,3591424
6006,2,1532296,4914890
6007,5,3837901,4469776
6008,27,2991958,1470448
6009,2,1341,2700391
6010,17,704050,4731387
6011,37,20013,1768224
6012,13,456691,2324749
6013,43,4095414,1971167
6014,2,1166568,1024068
6015,46,69285,5131644
6016,50,65137,4815975
6017,7,270594,585824
6018,2,2929304,2688948
6019,6,715876,4829953
6020,41,2636867,2467832
6021,21,3391364,41161
6022,9,1519367,2992295
6023,36,1298602,884289
6024,36,2625644,2495976
6025,8,340261,367414
6026,4,4076439,3387235
6027,33,3481261,5107773
6028,20,3092177,2982820
6029,44,2492637,5050628
6030,13,4189557,3268188
6031,37,1832809,4809446
6032,44,3812558,3181945
6033,10,50007,1745241
6034,20,4347051,1013476
6035,19,682409,169732
6036,34,4263335,2061830
6037,34,4235144,3382866
6038,7,3816264,1494210
6039,26,3926431,5101017
6040,39,3810134,978277
6041,37,2800744,1591485
6042,22,4216167,4475815
6043,5,4224881,3250531
6044,38,3131006,242079
6045,4,2450669,5023550
6046,20,3097666,2700369
6047,34,227890,1244288
6048,17,2805027,2191001
6049,19,2708739,3948428
6050,29,2954696,4634519
6051,37,2848353,3356099
6052,20,3735396,3627113
6053,44,3399932,1581043
6054,21,3197758,68749
6055,6,3684261,343990
6056,12,1258963,4644567
6057,13,1572009,1205700
6058,2,3366392,4831985
6059,13,3448271,4921822
6060,40,4104048,1668433
6061,1,3334085,1915461
6062,22,1806285,533303
6063,29,94250,499127
6064,23,536027,1614978
6065,4,2472830,3566403
6066,29,884497,582127
6067,34,734332,4504952
6068,45,2628107,4679524
6069,14,1556137,5308802
6070,18,1776399,4978615
6071,26,10186,1417852
6072,7,3609971,3190251
6073,41,3551456,296484
6074,16,396598,4721726
6075,24,3118986,3052681
6076,35,3248320,4590122
6077,15,2446618,3734200
6078,36,2760795,5218151
6079,31,3355811,1863503
6080,37,208903,1623994
6081,23,2898694,2023982
6082,39,186331,1490990
6083,46,1189690,636169
6084,1,2771999,1758352
6085,28,1687008,1698650
6086,9,1611742,459074
6087,20,1969644,5313492
6088,32,3194875,1239494
6089,19,1899736,155075
6090,9,1230986,2574692
6091,26,107738,2451140
6092,16,318242,79272
6093,2,979501,3356834
6094,11,3100030,1361679
6095,36,4005634,4077055
6096,20,2343637,1236291
6097,28,4287789,5327690
6098,18,3075327,4780396
6099,6,4337161,5397107
6100,23,3244866,3677579
6101,23,2898562,3152453
6102,49,1202176,1375786
6103,28,1660725,104697
6104,37,2317021,3781758
6105,49,2842281,1840509
6106,20,3920529,1495439
6107,34,849975,5288492
6108,24,1925326,140044
6109,17,2785786,5131755
6110,37,3097274,233931
6111,8,163213,1362528
6112,4,2924536,5078290
6113,23,1408206,4195
6114,17,810718,2366362
6115,31,1461805,463458
6116,36,4219607,829388
6117,25,2333457,5246762
6118,7,2665654,2213258
6119,49,3110216,4058110
6120,16,3616132,3989862
6121,48,1181905,1745286
6122,39,1729382,239859
6123,31,2196428,1827191
6124,46,4005899,3052407
6125,21,4337270,2536454
6126,38,3808778,1546617
6127,31,2560385,553697
6128,33,524964,4761901
6129,47,1457864,4310044
6130,28,1691377,3300464
6131,2,2568687,148992
6132,30,1740550,993791
6133,15,2082412,648205
6134,30,2428529,1639158
6135,37,3570345,1258640
6136,19,1784790,3900363
6137,35,769026,3711632
6138,39,3742336,2587980
6139,13,1924241,934938
6140,31,442478,840613
6141,17,3775644,3879869
6142,2,3188915,2226323
6143,28,3961758,3662679
6144,6,4116298,3716933
6145,46,3948630,1420377
6146,7,514777,2523227
6147,29,983732,229772
6148,23,1807736,5093966
6149,50,34399,3009028
6150,14,285607,4131210
6151,50,1929302,2961347
6152,31,449119,492582
6153,1,1781174,524751
6154,39,1306975,473279
6155,42,3443175,4066495
6156,1,931874,4627424
6157,46,821179,3280985
6158,2,4172378,2086338
6159,21,1377365,1742299
6160,29,169210,4972624
6161,12,611374,680123
6162,13,1592316,3094759
6163,43,2606897,1911337
6164,33,2734737,316173
6165,16,1434908,5139428
6166,34,132720,282292
6167,47,2248528,4660095
6168,34,3857731,1554179
6169,48,2492773,2816005
6170,29,3995190,3913777
6171,45,805712,3259624
6172,15,1681507,1603051
6173,23,890057,1838657
6174,50,2840826,1895545
6175,1,122236,737252
6176,7,1861831,2254542
6177,14,1195667,1515825
6178,36,747945,4854822
6179,31,728196,1891257
6180,48,4050180,4803039
6181,43,3794654,2432318
6182,37,1757559,5163029
6183,16,69551,2093128
6184,30,742398,5308394
6185,6,2142687,3397543
6186,36,3306626,3212971
6187,3,2205054,352708
6188,1,960111,674493
6189,24,1063362,5034605
6190,41,2662758,240651
6191,39,685393,1706123
6192,25,23958,3772011
6193,13,1388184,1069434
6194,6,1146333,3991140
6195,28,3770168,327383
6196,35,3981037,3696732
6197,34,849164,5134306
6198,3,3796651,5121338
6199,6,3386243,2097962
6200,44,1643682,5431689
6201,7,3889038,4470742
6202,10,1647084,2309404
6203,5,824339,5027952
6204,9,1814568,612897
6205,48,2837647,3918906
6206,3,3716522,2953706
6207,26,3068697,847827
6208,32,3871304,965844
6209,22,973916,398515
6210,49,333942,312766
6211,1,3232186,2219034
6212,34,2352531,335400
6213,11,4016709,1463666
6214,41,4321635,3510339
6215,9,2235181,4196477
6216,5,3282822,4422403
6217,8,3540220,3784921
6218,47,3586410,1746777
6219,29,1527615,2894335
6220,37,1307634,800173
6221,21,3253242,5342907
6222,16,1582068,3435798
6223,10,280457,4863508
6224,13,1585050,2710698
6225,37,4214646,2215430
6226,6,2442113,1431503
6227,21,557747,777218
6228,37,1635691,2112037
6229,12,2188594,1560119
6230,47,2039437,2431729
6231,39,3625300,396924
6232,34,2727325,5166572
6233,48,2141208,511262
6234,43,270881,365660
6235,9,664761,852442
6236,50,790762,2049096
6237,6,1011285,4116561
6238,18,264226,3275987
6239,41,2224569,5368885
6240,13,1199354,4029107
6241,21,667817,5114730
6242,20,1215454,3682327
6243,1,1413420,5366636
6244,32,2912325,1119126
6245,39,3852851,3938348
6246,26,371319,2151954
6247,14,288140,4458014
6248,3,2875371,4023186
6249,45,2216063,2939723
6250,43,2094714,3266138
6251,31,1158403,728005
6252,43,3734632,3090824
6253,4,194113,310958
6254,32,4251558,392150
6255,27,1470412,455959
6256,36,2519522,5268271
6257,3,2807331,343624
6258,23,3010740,5299505
6259,42,1430996,2426767
6260,19,573655,5126069
6261,49,1417222,855105
6262,25,3121965,3126705
6263,42,231815,3454134
6264,17,3304635,3769025
6265,46,1742171,4515441
6266,28,1750165,1695736
6267,35,3808686,2153984
6268,41,4098466,5135496
6269,41,2000396,1391851
6270,6,534579,1471010
6271,38,413321,988622
6272,14,3289302,47821
6273,32,3013492,3003038
6274,42,4081306,1369326
6275,32,157447,4487722
6276,27,3090324,1656446
6277,19,1220820,4111518
6278,29,1369757,3776425
6279,9,2114179,488027
6280,30,4278515,3906615
6281,37,476695,5092332
6282,44,2441333,5281539
6283,12,3707005,3044496
6284,22,3901406,3824858
6285,22,1718236,2377954
6286,41,1814096,5348566
6287,11,2463938,5000588
6288,23,722135,2714083
6289,10,2899503,2550773
6290,29,318851,556359
6291,44,1986741,1534675
6292,35,1707360,4179625
6293,22,2686687,1020965
6294,25,2399624,4828906
6295,43,3130816,4505803
6296,50,2521542,1627938
6297,9,258814,639491
6298,24,2894112,3187223
6299,17,3277467,5183268
6300,21,962399,3431668
6301,17,2472825,4968906
6302,24,3279355,947261
6303,32,3283192,1792111
6304,15,69752,5312666
6305,46,2324030,3535706
6306,41,4167618,4762701
6307,6,2612958,1492039
6308,34,3940949,4639317
6309,33,1322756,1348087
6310,33,3345445,4589687
6311,16,3824647,117512
6312,37,2409206,5225751
6313,2,1803319,4280158
6314,6,238906,4404657
6315,33,1537466,106538
6316,44,2406638,655706
6317,39,3054635,4419127
6318,29,331469,394353
6319,23,664830,2907225
6320,37,1923857,553746
6321,12,4083748,4773783
6322,26,413886,4429900
6323,46,3346255,4670234
6324,31,2135889,4312295
6325,40,3127731,3956836
6326,8,1010692,4587542
6327,48,1151089,3827378
6328,18,2885157,5319868
6329,20,4060301,1369115
6330,9,437816,2383657
6331,11,3260025,2425072
6332,19,4198778,2666547
6333,31,3884426,3025877
6334,47,2253007,637768
6335,5,3633507,423334
6336,32,23437,3878109
6337,19,3077110,3923959
6338,10,4305803,4708301
6339,26,883964,3054377
6340,3,1317554,4772931
6341,49,1275798,820159
6342,46,380946,3653059
6343,11,782623,4330640
6344,34,1174649,1604276
6345,20,556781,2208495
6346,32,3652075,1778850
6347,32,2982947,3372359
6348,20,501273,959364
6349,7,1057801,1610433
6350,12,655772,2093583
6351,5,2858791,4983096
6352,17,1081333,2070546
6353,37,508445,3522293
6354,13,2702529,3665817
6355,7,3737612,2352752
6356,40,2555921,2397647
6357,42,890271,1610808
6358,44,3559789,3863194
6359,5,1332756,4077933
6360,33,866185,4688088
6361,23,2086422,4595587
6362,7,1948667,453637
6363,39,186610,3607231
6364,16,1459004,454052
6365,21,2272062,365981
6366,48,2259448,1103022
6367,49,3707563,2272541
6368,14,3924500,1687962
6369,37,511282,1185961
6370,43,366105,2071694
6371,47,2583519,3246286
6372,23,1331901,3576292
6373,12,1654530,3433233
6374,33,680587,4522672
6375,40,423401,1423682
6376,13,1866673,1425128
6377,16,584257,4740233
6378,13,3418591,3693523
6379,14,2673717,3180097
6380,10,1139168,4865995
6381,5,4189324,1929270
6382,30,1135253,4994314
6383,16,3265642,2009948
6384,27,2037010,2452721
6385,18,1356059,4582290
6386,17,3426943,140033
6387,25,1140318,798203
6388,26,1111469,1665103
6389,9,2972108,4609048
6390,40,1188308,872530
6391,46,3803144,969849
6392,29,586755,4579943
6393,27,1502006,292832
6394,21,1304410,2986506
6395,33,3341778,609555
6396,13,1563000,2169491
6397,26,4087197,1252292
6398,32,4191633,2640322
6399,36,2112284,4268476
6400,40,3835454,2508314
6401,9,275211,1702189
6402,23,2661312,3776006
6403,23,2626120,3307536
6404,19,3016133,436059
6405,10,3993482,4721199
6406,19,4208615,5196864
6407,26,442323,1697322
6408,35,3161638,3894865
6409,39,148885,5324198
6410,12,4088052,1091800
6411,7,1904523,703671
6412,38,1350679,3838513
6413,33,249146,4083807
6414,40,599757,5311874
6415,17,2572491,1061880
6416,47,3418315,3658237
6417,17,233268,3983099
6418,44,2467398,5121667
6419,20,2694085,5054484
6420,39,2381692,1062665
6421,30,3697054,260398
6422,22,3189154,3839924
6423,20,200800,78105
6424,28,1382762,2066979
6425,4,1896645,4200919
6426,9,80110,3945624
6427,34,3451775,4455067
6428,35,2225131,4293428
6429,14,44834,2080870
6430,8,2626315,294834
6431,37,1288278,4064450
6432,8,2708252,5139721
6433,39,2339049,3875564
6434,27,4159477,3141654
6435,20,1002727,200668
6436,36,3396890,2511151
6437,33,1535353,841926
6438,22,3610536,2641907
6439,47,2003996,2518713
6440,39,2424231,1979759
6441,19,2974416,4227471
6442,26,2874782,4549261
6443,17,1278001,4576897
6444,30,3214859,1525981
6445,23,3494660,1227094
6446,36,1038762,5178425
6447,6,2099068,1408749
6448,2,2513570,4226990
6449,18,1490089,3457717
6450,48,1975040,940849
6451,30,1592544,1639333
6452,19,98538,577318
6453,18,47086,2472479
6454,39,4221600,4902717
6455,40,3957579,4968113
6456,44,2004726,5077215
6457,33,3735850,427137
6458,18,1044194,2371306
6459,29,904025,643301
6460,24,2225405,772758
6461,25,3098575,1317193
6462,41,2098036,5047449
6463,25,1552559,2858064
6464,12,3316572,3405720
6465,34,834322,4578967
6466,9,4083246,826263
6467,7,498449,2048856
6468,10,3257227,2105455
6469,28,2884008,1713562
6470,22,2603832,1889943
6471,40,3017323,4668045
6472,32,3107092,4230923
6473,19,392845,5356733
6474,3,1451117,3250263
6475,46,1304107,3933893
6476,32,100535,3780882
6477,32,2156934,2334523
6478,45,3145715,2020451
6479,4,1192230,3711848
6480,48,612157,3030881
6481,30,2641935,4585046
6482,48,1551725,1225529
6483,17,1116595,2182893
6484,14,166694,426713
6485,6,2873556,4754331
6486,3,2155819,5116941
6487,39,3296596,308874
6488,30,1286556,2506458
6489,50,890055,3509971
6490,35,21714,331317
6491,17,906753,3401546
6492,22,1601216,2680389
6493,11,4174670,1442550
6494,2,1357802,3161786
6495,24,3833504,550516
6496,38,759918,5102172
6497,22,1938463,4373587
6498,19,3024941,5423035
6499,35,4259088,4058550
6500,37,1792636,2687131
6501,31,3923827,1744152
6502,9,2684904,521401
6503,9,829779,2876546
6504,49,3032779,3367857
6505,20,1893549,3982367
6506,29,1414694,2337106
6507,1,2098383,804571
6508,30,1600343,2377546
6509,8,3390171,3646007
6510,39,3254654,4996502
6511,36,2391527,305142
6512,49,1002223,4256508
6513,10,1898020,5299632
6514,25,2507267,2107066
6515,32,3775271,1292743
6516,27,695668,815134
6517,46,1902183,371627
6518,14,2570121,5342329
6519,44,3368834,172885
6520,26,4312824,1236616
6521,8,1452342,2362984
6522,35,2413354,1600503
6523,35,362793,4343859
6524,48,1244036,5190651
6525,10,3022203,2001889
6526,46,3536875,4434743
6527,19,699287,4571396
6528,17,557829,5365119
6529,27,1282611,1844768
6530,47,4005248,2835198
6531,11,3301415,529115
6532,9,3550001,2001129
6533,18,2286395,3470814
6534,10,3827363,510344
6535,47,1305491,3401105
6536,30,3009351,422258
6537,8,1974031,4513766
6538,42,2685265,2423394
6539,16,2475819,1884096
6540,42,588141,2288267
6541,39,2365517,1958002
6542,43,4055827,4862773
6543,15,2442055,3459758
6544,46,1106904,2017833
6545,28,3492156,1526562
6546,16,1761397,2438868
6547,47,956402,2094078
6548,32,2236735,1057482
6549,27,3088377,4950153
6550,41,3891209,2349420
6551,37,105176,1832631
6552,31,1298976,3909028
6553,13,92262,817037
6554,9,3588862,1220101
6555,43,1451631,4510505
6556,19,4185220,1344651
6557,3,2785533,5125117
6558,6,2921779,2162496
6559,20,2805755,332161
6560,32,2970182,304463
6561,39,2707732,600482
6562,37,4109969,4361651
6563,29,1979118,1231194
6564,34,3853908,361566
6565,46,3687825,1146698
6566,39,1098269,4668270
6567,6,2968122,1088534
6568,27,4027838,2626805
6569,43,879750,2783844
6570,36,2979259,2698586
6571,8,2440303,2667112
6572,16,1172813,1808188
6573,7,1395677,2834414
6574,24,1406072,3275582
6575,28,2091868,3924129
6576,11,3422134,3730308
6577,1,94954,4156856
6578,17,1118061,1040014
6579,15,4132137,232210
6580,32,2364856,4623729
6581,43,1945841,4052774
6582,23,3695056,3224182
6583,19,1872155,4024964
6584,10,3154825,4275981
6585,32,171572,3843275
6586,8,806342,3780968
6587,24,523437,274787
6588,9,3725792,3158966
6589,33,822556,4075132
6590,46,2865406,1179379
6591,14,3055352,5347314
6592,42,3245990,5216153
6593,24,3666289,239052
6594,41,2305902,4028254
6595,40,478315,5206801
6596,5,414243,1706595
6597,35,1804858,1354562
6598,3,4283534,870163
6599,10,3048818,4265014
6600,1,1184438,855499
6601,23,4157194,2722416
6602,6,2978500,1898520
6603,37,2759921,118625
6604,37,3249337,2187819
6605,43,3161349,3309835
6606,15,3765154,3661678
6607,9,1545017,4771697
6608,26,337334,4895144
6609,47,431844,57336
6610,11,1432909,641806
6611,14,3022907,3556306
6612,11,4140488,5001708
6613,14,2291886,351898
6614,18,4134849,3826270
6615,5,4043207,3195358
6616,2,890001,408665
6617,29,637347,4271315
6618,25,2449533,1288712
6619,29,1299472,3235171
6620,17,2645059,3318225
6621,49,2688419,2866561
6622,41,1446702,3160613
6623,5,2174850,5137541
6624,28,2226020,371846
6625,43,3610820,4054474
6626,24,3262326,1339876
6627,3,2546018,666534
6628,22,654478,4535712
6629,32,1732683,1347916
6630,32,960836,2036883
6631,46,692544,3769134
6632,50,3454088,1055913
6633,45,744582,3871842
6634,14,1298467,4064090
6635,38,2322217,2844605
6636,12,3446909,1706200
6637,1,4343714,3758492
6638,10,730839,4195557
6639,49,2763082,470669
6640,22,233377,5192720
6641,3,1381381,2438733
6642,17,1178909,4481842
6643,12,2173966,2415052
6644,43,673210,4586427
6645,21,4253686,783868
6646,15,2655492,997454
6647,45,1705846,3058036
6648,22,3673877,4691552
6649,23,3274619,1071439
6650,44,3364021,1498156
6651,45,757987,3747963
6652,35,496434,919719
6653,40,1983812,2471925
6654,28,2381573,686679
6655,46,1049425,975234
6656,29,1098615,4499645
6657,35,395938,2837337
6658,36,3602987,1490746
6659,24,390322,1361229
6660,37,2110532,505579
6661,8,4341610,3764724
6662,18,2976198,1072819
6663,49,732922,190127
6664,10,2587249,2407523
6665,11,486925,5335254
6666,11,243869,1031702
6667,30,2433834,3412142
6668,30,3442430,2946357
6669,38,2758392,1506962
6670,38,2013122,4964208
6671,21,1524202,3049652
6672,36,3562958,2628074
6673,33,3017471,1172183
6674,29,1544061,3085570
6675,10,3071011,3741892
6676,46,3494530,4584967
6677,23,3654961,2675335
6678,36,267389,2037128
6679,4,3914842,2418516
6680,10,2123673,2686141
6681,29,1723386,1223007
6682,48,3573233,842811
6683,9,401481,1017559
6684,21,2370215,3394767
6685,11,835776,5060197
6686,2,3427706,1374106
6687,17,3071707,1858897
6688,15,725134,5209631
6689,14,1971473,5004392
6690,41,4264815,2577612
6691,44,4258403,2397022
6692,6,3467472,4886045
6693,46,322331,3592823
6694,31,439768,992428
6695,48,1363285,551535
6696,15,3826238,870587
6697,42,3549102,4194430
6698,43,2420273,5361610
6699,29,28953,3184518
6700,1,857803,5171792
6701,41,3528299,226433
6702,24,1125744,2479816
6703,7,804554,851979
6704,35,405513,3831922
6705,34,3648469,3994351
6706,16,2336924,52473
6707,45,1132888,1061169
6708,13,739918,4026620
6709,10,764147,837883
6710,40,4248224,5093680
6711,26,723313,523755
6712,2,3825353,4439140
6713,21,3477396,785805
6714,41,806459,2159067
6715,47,817700,583598
6716,35,3387381,3478812
6717,20,3264827,5172252
6718,44,2516251,3167762
6719,2,1680438,1312517
6720,3,1856414,385852
6721,1,2907630,3263695
6722,28,3583429,3619572
6723,50,488995,708849
